instance,n,W,V,method,profit,time,nodes
inst_N12_W350_V450_1.txt,12,350,450,branchBound,457,0.000013,N/A
inst_N12_W350_V450_2.txt,12,350,450,dynamicProg,691,0.224789,N/A
inst_N12_W350_V450_2.txt,12,350,450,backtracking,691,0.000873,8123
inst_N12_W350_V450_2.txt,12,350,450,branchBound,691,0.000003,N/A
inst_N12_W350_V450_3.txt,12,350,450,dynamicProg,607,0.162950,N/A
inst_N12_W350_V450_3.txt,12,350,450,backtracking,607,0.000884,7305
inst_N12_W350_V450_3.txt,12,350,450,branchBound,607,0.000023,N/A
inst_N12_W350_V450_4.txt,12,350,450,dynamicProg,558,0.195114,N/A
inst_N12_W350_V450_4.txt,12,350,450,backtracking,558,0.000793,7597
inst_N12_W350_V450_4.txt,12,350,450,branchBound,558,0.000009,N/A
inst_N12_W350_V450_5.txt,12,350,450,dynamicProg,486,0.164457,N/A
inst_N12_W350_V450_5.txt,12,350,450,backtracking,486,0.000621,6163
inst_N12_W350_V450_5.txt,12,350,450,branchBound,486,0.000004,N/A
inst_N12_W350_V450_6.txt,12,350,450,dynamicProg,567,0.206261,N/A
inst_N12_W350_V450_6.txt,12,350,450,backtracking,567,0.001532,7955
inst_N12_W350_V450_6.txt,12,350,450,branchBound,567,0.000014,N/A
inst_N12_W350_V450_7.txt,12,350,450,dynamicProg,399,0.177526,N/A
inst_N12_W350_V450_7.txt,12,350,450,backtracking,399,0.000932,7179
inst_N12_W350_V450_7.txt,12,350,450,branchBound,399,0.000009,N/A
inst_N12_W350_V450_8.txt,12,350,450,dynamicProg,474,0.176081,N/A
inst_N12_W350_V450_8.txt,12,350,450,backtracking,474,0.000835,7319
inst_N12_W350_V450_8.txt,12,350,450,branchBound,474,0.000008,N/A
inst_N12_W350_V450_9.txt,12,350,450,dynamicProg,572,0.196541,N/A
inst_N12_W350_V450_9.txt,12,350,450,backtracking,572,0.001055,5839
inst_N12_W350_V450_9.txt,12,350,450,branchBound,572,0.000012,N/A
inst_N12_W350_V500_0.txt,12,350,500,dynamicProg,369,0.222404,N/A
inst_N12_W350_V500_0.txt,12,350,500,backtracking,369,0.000857,6805
inst_N12_W350_V500_0.txt,12,350,500,branchBound,369,0.000011,N/A
inst_N12_W350_V500_1.txt,12,350,500,dynamicProg,594,0.224520,N/A
inst_N12_W350_V500_1.txt,12,350,500,backtracking,594,0.000779,7577
inst_N12_W350_V500_1.txt,12,350,500,branchBound,594,0.000015,N/A
inst_N12_W350_V500_2.txt,12,350,500,dynamicProg,565,0.259013,N/A
inst_N12_W350_V500_2.txt,12,350,500,backtracking,565,0.000737,7703
inst_N12_W350_V500_2.txt,12,350,500,branchBound,556,0.000003,N/A
inst_N12_W350_V500_3.txt,12,350,500,dynamicProg,538,0.198548,N/A
inst_N12_W350_V500_3.txt,12,350,500,backtracking,538,0.000676,7109
inst_N12_W350_V500_3.txt,12,350,500,branchBound,538,0.000016,N/A
inst_N12_W350_V500_4.txt,12,350,500,dynamicProg,355,0.169540,N/A
inst_N12_W350_V500_4.txt,12,350,500,backtracking,355,0.000934,6443
inst_N12_W350_V500_4.txt,12,350,500,branchBound,350,0.000004,N/A
inst_N12_W350_V500_5.txt,12,350,500,dynamicProg,353,0.167483,N/A
inst_N12_W350_V500_5.txt,12,350,500,backtracking,353,0.000571,5003
inst_N12_W350_V500_5.txt,12,350,500,branchBound,353,0.000044,N/A
inst_N12_W350_V500_6.txt,12,350,500,dynamicProg,505,0.183056,N/A
inst_N12_W350_V500_6.txt,12,350,500,backtracking,505,0.000925,5159
inst_N12_W350_V500_6.txt,12,350,500,branchBound,505,0.000023,N/A
inst_N12_W350_V500_7.txt,12,350,500,dynamicProg,586,0.217676,N/A
inst_N12_W350_V500_7.txt,12,350,500,backtracking,586,0.001349,7273
inst_N12_W350_V500_7.txt,12,350,500,branchBound,586,0.000003,N/A
inst_N12_W350_V500_8.txt,12,350,500,dynamicProg,527,0.265263,N/A
inst_N12_W350_V500_8.txt,12,350,500,backtracking,527,0.000693,6567
inst_N12_W350_V500_8.txt,12,350,500,branchBound,527,0.000007,N/A
inst_N12_W350_V500_9.txt,12,350,500,dynamicProg,562,0.213411,N/A
inst_N12_W350_V500_9.txt,12,350,500,backtracking,562,0.000740,7587
inst_N12_W350_V500_9.txt,12,350,500,branchBound,562,0.000003,N/A
inst_N12_W350_V50_0.txt,12,350,50,dynamicProg,460,0.040696,N/A
inst_N12_W350_V50_0.txt,12,350,50,backtracking,460,0.000838,7589
inst_N12_W350_V50_0.txt,12,350,50,branchBound,460,0.000013,N/A
inst_N12_W350_V50_1.txt,12,350,50,dynamicProg,346,0.046008,N/A
inst_N12_W350_V50_1.txt,12,350,50,backtracking,346,0.000691,7059
inst_N12_W350_V50_1.txt,12,350,50,branchBound,346,0.000036,N/A
inst_N12_W350_V50_2.txt,12,350,50,dynamicProg,471,0.046009,N/A
inst_N12_W350_V50_2.txt,12,350,50,backtracking,471,0.001216,6425
inst_N12_W350_V50_2.txt,12,350,50,branchBound,471,0.000003,N/A
inst_N12_W350_V50_3.txt,12,350,50,dynamicProg,623,0.041309,N/A
inst_N12_W350_V50_3.txt,12,350,50,backtracking,623,0.000829,7665
inst_N12_W350_V50_3.txt,12,350,50,branchBound,623,0.000011,N/A
inst_N12_W350_V50_4.txt,12,350,50,dynamicProg,586,0.042583,N/A
inst_N12_W350_V50_4.txt,12,350,50,backtracking,586,0.000944,7703
inst_N12_W350_V50_4.txt,12,350,50,branchBound,586,0.000018,N/A
inst_N12_W350_V50_5.txt,12,350,50,dynamicProg,533,0.038722,N/A
inst_N12_W350_V50_5.txt,12,350,50,backtracking,533,0.000862,7253
inst_N12_W350_V50_5.txt,12,350,50,branchBound,518,0.000003,N/A
inst_N12_W350_V50_6.txt,12,350,50,dynamicProg,523,0.042265,N/A
inst_N12_W350_V50_6.txt,12,350,50,backtracking,523,0.000874,7539
inst_N12_W350_V50_6.txt,12,350,50,branchBound,523,0.000025,N/A
inst_N12_W350_V50_7.txt,12,350,50,dynamicProg,518,0.038540,N/A
inst_N12_W350_V50_7.txt,12,350,50,backtracking,518,0.000949,6639
inst_N12_W350_V50_7.txt,12,350,50,branchBound,512,0.000003,N/A
inst_N12_W350_V50_8.txt,12,350,50,dynamicProg,680,0.040754,N/A
inst_N12_W350_V50_8.txt,12,350,50,backtracking,680,0.000916,7545
inst_N12_W350_V50_8.txt,12,350,50,branchBound,661,0.000005,N/A
inst_N12_W350_V50_9.txt,12,350,50,dynamicProg,427,0.043846,N/A
inst_N12_W350_V50_9.txt,12,350,50,backtracking,427,0.000665,6481
inst_N12_W350_V50_9.txt,12,350,50,branchBound,410,0.000003,N/A
inst_N12_W400_V100_0.txt,12,400,100,dynamicProg,602,0.070304,N/A
inst_N12_W400_V100_0.txt,12,400,100,backtracking,602,0.001548,7759
inst_N12_W400_V100_0.txt,12,400,100,branchBound,602,0.000013,N/A
inst_N12_W400_V100_1.txt,12,400,100,dynamicProg,517,0.075863,N/A
inst_N12_W400_V100_1.txt,12,400,100,backtracking,517,0.000799,5699
inst_N12_W400_V100_1.txt,12,400,100,branchBound,509,0.000012,N/A
inst_N12_W400_V100_2.txt,12,400,100,dynamicProg,581,0.097484,N/A
inst_N12_W400_V100_2.txt,12,400,100,backtracking,581,0.002127,7213
inst_N12_W400_V100_2.txt,12,400,100,branchBound,581,0.000010,N/A
inst_N12_W400_V100_3.txt,12,400,100,dynamicProg,579,0.059740,N/A
inst_N12_W400_V100_3.txt,12,400,100,backtracking,579,0.000935,6955
inst_N12_W400_V100_3.txt,12,400,100,branchBound,579,0.000003,N/A
inst_N12_W400_V100_4.txt,12,400,100,dynamicProg,566,0.056628,N/A
inst_N12_W400_V100_4.txt,12,400,100,backtracking,566,0.000803,7619
inst_N12_W400_V100_4.txt,12,400,100,branchBound,531,0.000004,N/A
inst_N12_W400_V100_5.txt,12,400,100,dynamicProg,411,0.062368,N/A
inst_N12_W400_V100_5.txt,12,400,100,backtracking,411,0.000740,6507
inst_N12_W400_V100_5.txt,12,400,100,branchBound,411,0.000022,N/A
inst_N12_W400_V100_6.txt,12,400,100,dynamicProg,619,0.058850,N/A
inst_N12_W400_V100_6.txt,12,400,100,backtracking,619,0.000802,7837
inst_N12_W400_V100_6.txt,12,400,100,branchBound,619,0.000017,N/A
inst_N12_W400_V100_7.txt,12,400,100,dynamicProg,556,0.057236,N/A
inst_N12_W400_V100_7.txt,12,400,100,backtracking,556,0.001141,7819
inst_N12_W400_V100_7.txt,12,400,100,branchBound,556,0.000004,N/A
inst_N12_W400_V100_8.txt,12,400,100,dynamicProg,661,0.063494,N/A
inst_N12_W400_V100_8.txt,12,400,100,backtracking,661,0.000759,8053
inst_N12_W400_V100_8.txt,12,400,100,branchBound,661,0.000013,N/A
inst_N12_W400_V100_9.txt,12,400,100,dynamicProg,508,0.054383,N/A
inst_N12_W400_V100_9.txt,12,400,100,backtracking,508,0.000985,6355
inst_N12_W400_V100_9.txt,12,400,100,branchBound,508,0.000015,N/A
inst_N12_W400_V150_0.txt,12,400,150,dynamicProg,575,0.079262,N/A
inst_N12_W400_V150_0.txt,12,400,150,backtracking,575,0.001129,7417
inst_N12_W400_V150_0.txt,12,400,150,branchBound,575,0.000017,N/A
inst_N12_W400_V150_1.txt,12,400,150,dynamicProg,457,0.077516,N/A
inst_N12_W400_V150_1.txt,12,400,150,backtracking,457,0.000728,7335
inst_N12_W400_V150_1.txt,12,400,150,branchBound,457,0.000022,N/A
inst_N12_W400_V150_2.txt,12,400,150,dynamicProg,569,0.089012,N/A
inst_N12_W400_V150_2.txt,12,400,150,backtracking,569,0.000958,8071
inst_N12_W400_V150_2.txt,12,400,150,branchBound,569,0.000003,N/A
inst_N12_W400_V150_3.txt,12,400,150,dynamicProg,556,0.078395,N/A
inst_N12_W400_V150_3.txt,12,400,150,backtracking,556,0.000728,7167
inst_N12_W400_V150_3.txt,12,400,150,branchBound,556,0.000009,N/A
inst_N12_W400_V150_4.txt,12,400,150,dynamicProg,516,0.081562,N/A
inst_N12_W400_V150_4.txt,12,400,150,backtracking,516,0.000829,7497
inst_N12_W400_V150_4.txt,12,400,150,branchBound,516,0.000021,N/A
inst_N12_W400_V150_5.txt,12,400,150,dynamicProg,631,0.086366,N/A
inst_N12_W400_V150_5.txt,12,400,150,backtracking,631,0.000813,7449
inst_N12_W400_V150_5.txt,12,400,150,branchBound,631,0.000010,N/A
inst_N12_W400_V150_6.txt,12,400,150,dynamicProg,604,0.081335,N/A
inst_N12_W400_V150_6.txt,12,400,150,backtracking,604,0.000795,7707
inst_N12_W400_V150_6.txt,12,400,150,branchBound,601,0.000003,N/A
inst_N12_W400_V150_7.txt,12,400,150,dynamicProg,543,0.077650,N/A
inst_N12_W400_V150_7.txt,12,400,150,backtracking,543,0.000942,7391
inst_N12_W400_V150_7.txt,12,400,150,branchBound,543,0.000005,N/A
inst_N12_W400_V150_8.txt,12,400,150,dynamicProg,383,0.075345,N/A
inst_N12_W400_V150_8.txt,12,400,150,backtracking,383,0.000777,5965
inst_N12_W400_V150_8.txt,12,400,150,branchBound,383,0.000011,N/A
inst_N12_W400_V150_9.txt,12,400,150,dynamicProg,439,0.073396,N/A
inst_N12_W400_V150_9.txt,12,400,150,backtracking,439,0.000702,5979
inst_N12_W400_V150_9.txt,12,400,150,branchBound,439,0.000011,N/A
inst_N12_W400_V200_0.txt,12,400,200,dynamicProg,474,0.101360,N/A
inst_N12_W400_V200_0.txt,12,400,200,backtracking,474,0.000770,6987
inst_N12_W400_V200_0.txt,12,400,200,branchBound,474,0.000009,N/A
inst_N12_W400_V200_1.txt,12,400,200,dynamicProg,502,0.100165,N/A
inst_N12_W400_V200_1.txt,12,400,200,backtracking,502,0.000787,7667
inst_N12_W400_V200_1.txt,12,400,200,branchBound,502,0.000010,N/A
inst_N12_W400_V200_2.txt,12,400,200,dynamicProg,491,0.098995,N/A
inst_N12_W400_V200_2.txt,12,400,200,backtracking,491,0.000761,6967
inst_N12_W400_V200_2.txt,12,400,200,branchBound,491,0.000009,N/A
inst_N12_W400_V200_3.txt,12,400,200,dynamicProg,580,0.094429,N/A
inst_N12_W400_V200_3.txt,12,400,200,backtracking,580,0.001099,7063
inst_N12_W400_V200_3.txt,12,400,200,branchBound,580,0.000016,N/A
inst_N12_W400_V200_4.txt,12,400,200,dynamicProg,537,0.103853,N/A
inst_N12_W400_V200_4.txt,12,400,200,backtracking,537,0.001023,7353
inst_N12_W400_V200_4.txt,12,400,200,branchBound,537,0.000029,N/A
inst_N12_W400_V200_5.txt,12,400,200,dynamicProg,482,0.089126,N/A
inst_N12_W400_V200_5.txt,12,400,200,backtracking,482,0.001176,5377
inst_N12_W400_V200_5.txt,12,400,200,branchBound,482,0.000014,N/A
inst_N12_W400_V200_6.txt,12,400,200,dynamicProg,690,0.111068,N/A
inst_N12_W400_V200_6.txt,12,400,200,backtracking,690,0.000727,7771
inst_N12_W400_V200_6.txt,12,400,200,branchBound,686,0.000003,N/A
inst_N12_W400_V200_7.txt,12,400,200,dynamicProg,530,0.108960,N/A
inst_N12_W400_V200_7.txt,12,400,200,backtracking,530,0.000716,6937
inst_N12_W400_V200_7.txt,12,400,200,branchBound,504,0.000006,N/A
inst_N12_W400_V200_8.txt,12,400,200,dynamicProg,580,0.098228,N/A
inst_N12_W400_V200_8.txt,12,400,200,backtracking,580,0.000956,7299
inst_N12_W400_V200_8.txt,12,400,200,branchBound,580,0.000003,N/A
inst_N12_W400_V200_9.txt,12,400,200,dynamicProg,595,0.103531,N/A
inst_N12_W400_V200_9.txt,12,400,200,backtracking,595,0.000801,6999
inst_N12_W400_V200_9.txt,12,400,200,branchBound,595,0.000019,N/A
inst_N12_W400_V250_0.txt,12,400,250,dynamicProg,510,0.124133,N/A
inst_N12_W400_V250_0.txt,12,400,250,backtracking,510,0.001183,7491
inst_N12_W400_V250_0.txt,12,400,250,branchBound,510,0.000020,N/A
inst_N12_W400_V250_1.txt,12,400,250,dynamicProg,488,0.137415,N/A
inst_N12_W400_V250_1.txt,12,400,250,backtracking,488,0.000762,7661
inst_N12_W400_V250_1.txt,12,400,250,branchBound,488,0.000010,N/A
inst_N12_W400_V250_2.txt,12,400,250,dynamicProg,568,0.129234,N/A
inst_N12_W400_V250_2.txt,12,400,250,backtracking,568,0.000820,6075
inst_N12_W400_V250_2.txt,12,400,250,branchBound,556,0.000013,N/A
inst_N12_W400_V250_3.txt,12,400,250,dynamicProg,541,0.122094,N/A
inst_N12_W400_V250_3.txt,12,400,250,backtracking,541,0.000680,6349
inst_N12_W400_V250_3.txt,12,400,250,branchBound,529,0.000003,N/A
inst_N12_W400_V250_4.txt,12,400,250,dynamicProg,544,0.146143,N/A
inst_N12_W400_V250_4.txt,12,400,250,backtracking,544,0.000792,7481
inst_N12_W400_V250_4.txt,12,400,250,branchBound,544,0.000010,N/A
inst_N12_W400_V250_5.txt,12,400,250,dynamicProg,495,0.172748,N/A
inst_N12_W400_V250_5.txt,12,400,250,backtracking,495,0.000821,7963
inst_N12_W400_V250_5.txt,12,400,250,branchBound,495,0.000013,N/A
inst_N12_W400_V250_6.txt,12,400,250,dynamicProg,442,0.138709,N/A
inst_N12_W400_V250_6.txt,12,400,250,backtracking,442,0.000790,7235
inst_N12_W400_V250_6.txt,12,400,250,branchBound,442,0.000011,N/A
inst_N12_W400_V250_7.txt,12,400,250,dynamicProg,713,0.148924,N/A
inst_N12_W400_V250_7.txt,12,400,250,backtracking,713,0.001332,8053
inst_N12_W400_V250_7.txt,12,400,250,branchBound,713,0.000011,N/A
inst_N12_W400_V250_8.txt,12,400,250,dynamicProg,615,0.148271,N/A
inst_N12_W400_V250_8.txt,12,400,250,backtracking,615,0.001227,7807
inst_N12_W400_V250_8.txt,12,400,250,branchBound,615,0.000021,N/A
inst_N12_W400_V250_9.txt,12,400,250,dynamicProg,405,0.123420,N/A
inst_N12_W400_V250_9.txt,12,400,250,backtracking,405,0.000702,6009
inst_N12_W400_V250_9.txt,12,400,250,branchBound,405,0.000013,N/A
inst_N12_W400_V300_0.txt,12,400,300,dynamicProg,362,0.114064,N/A
inst_N12_W400_V300_0.txt,12,400,300,backtracking,362,0.000410,4105
inst_N12_W400_V300_0.txt,12,400,300,branchBound,362,0.000007,N/A
inst_N12_W400_V300_1.txt,12,400,300,dynamicProg,542,0.165606,N/A
inst_N12_W400_V300_1.txt,12,400,300,backtracking,542,0.000867,7845
inst_N12_W400_V300_1.txt,12,400,300,branchBound,542,0.000021,N/A
inst_N12_W400_V300_2.txt,12,400,300,dynamicProg,536,0.144480,N/A
inst_N12_W400_V300_2.txt,12,400,300,backtracking,536,0.000868,7523
inst_N12_W400_V300_2.txt,12,400,300,branchBound,536,0.000012,N/A
inst_N12_W400_V300_3.txt,12,400,300,dynamicProg,394,0.128141,N/A
inst_N12_W400_V300_3.txt,12,400,300,backtracking,394,0.000717,6083
inst_N12_W400_V300_3.txt,12,400,300,branchBound,394,0.000005,N/A
inst_N12_W400_V300_4.txt,12,400,300,dynamicProg,702,0.144056,N/A
inst_N12_W400_V300_4.txt,12,400,300,backtracking,702,0.000766,7687
inst_N12_W400_V300_4.txt,12,400,300,branchBound,702,0.000009,N/A
inst_N12_W400_V300_5.txt,12,400,300,dynamicProg,546,0.147481,N/A
inst_N12_W400_V300_5.txt,12,400,300,backtracking,546,0.000824,7179
inst_N12_W400_V300_5.txt,12,400,300,branchBound,546,0.000016,N/A
inst_N12_W400_V300_6.txt,12,400,300,dynamicProg,592,0.150365,N/A
inst_N12_W400_V300_6.txt,12,400,300,backtracking,592,0.000783,7479
inst_N12_W400_V300_6.txt,12,400,300,branchBound,592,0.000030,N/A
inst_N12_W400_V300_7.txt,12,400,300,dynamicProg,587,0.149942,N/A
inst_N12_W400_V300_7.txt,12,400,300,backtracking,587,0.000834,8125
inst_N12_W400_V300_7.txt,12,400,300,branchBound,587,0.000011,N/A
inst_N12_W400_V300_8.txt,12,400,300,dynamicProg,704,0.168642,N/A
inst_N12_W400_V300_8.txt,12,400,300,backtracking,704,0.000827,6929
inst_N12_W400_V300_8.txt,12,400,300,branchBound,704,0.000039,N/A
inst_N12_W400_V300_9.txt,12,400,300,dynamicProg,512,0.160139,N/A
inst_N12_W400_V300_9.txt,12,400,300,backtracking,512,0.000660,7009
inst_N12_W400_V300_9.txt,12,400,300,branchBound,512,0.000010,N/A
inst_N12_W400_V350_0.txt,12,400,350,dynamicProg,462,0.187322,N/A
inst_N12_W400_V350_0.txt,12,400,350,backtracking,462,0.000967,6515
inst_N12_W400_V350_0.txt,12,400,350,branchBound,462,0.000011,N/A
inst_N12_W400_V350_1.txt,12,400,350,dynamicProg,433,0.206295,N/A
inst_N12_W400_V350_1.txt,12,400,350,backtracking,433,0.000859,7931
inst_N12_W400_V350_1.txt,12,400,350,branchBound,433,0.000012,N/A
inst_N12_W400_V350_2.txt,12,400,350,dynamicProg,605,0.224099,N/A
inst_N12_W400_V350_2.txt,12,400,350,backtracking,605,0.001067,7611
inst_N12_W400_V350_2.txt,12,400,350,branchBound,605,0.000015,N/A
inst_N12_W400_V350_3.txt,12,400,350,dynamicProg,366,0.182682,N/A
inst_N12_W400_V350_3.txt,12,400,350,backtracking,366,0.000661,6295
inst_N12_W400_V350_3.txt,12,400,350,branchBound,363,0.000016,N/A
inst_N12_W400_V350_4.txt,12,400,350,dynamicProg,457,0.200596,N/A
inst_N12_W400_V350_4.txt,12,400,350,backtracking,457,0.000778,7167
inst_N12_W400_V350_4.txt,12,400,350,branchBound,439,0.000003,N/A
inst_N12_W400_V350_5.txt,12,400,350,dynamicProg,429,0.203928,N/A
inst_N12_W400_V350_5.txt,12,400,350,backtracking,429,0.000790,7661
inst_N12_W400_V350_5.txt,12,400,350,branchBound,429,0.000011,N/A
inst_N12_W400_V350_6.txt,12,400,350,dynamicProg,391,0.203671,N/A
inst_N12_W400_V350_6.txt,12,400,350,backtracking,391,0.000950,7221
inst_N12_W400_V350_6.txt,12,400,350,branchBound,391,0.000015,N/A
inst_N12_W400_V350_7.txt,12,400,350,dynamicProg,359,0.186635,N/A
inst_N12_W400_V350_7.txt,12,400,350,backtracking,359,0.000715,6583
inst_N12_W400_V350_7.txt,12,400,350,branchBound,359,0.000003,N/A
inst_N12_W400_V350_8.txt,12,400,350,dynamicProg,635,0.208142,N/A
inst_N12_W400_V350_8.txt,12,400,350,backtracking,635,0.001077,7855
inst_N12_W400_V350_8.txt,12,400,350,branchBound,635,0.000018,N/A
inst_N12_W400_V350_9.txt,12,400,350,dynamicProg,476,0.210132,N/A
inst_N12_W400_V350_9.txt,12,400,350,backtracking,476,0.000895,6247
inst_N12_W400_V350_9.txt,12,400,350,branchBound,476,0.000003,N/A
inst_N12_W400_V400_0.txt,12,400,400,dynamicProg,616,0.244542,N/A
inst_N12_W400_V400_0.txt,12,400,400,backtracking,616,0.000698,7373
inst_N12_W400_V400_0.txt,12,400,400,branchBound,616,0.000012,N/A
inst_N12_W400_V400_1.txt,12,400,400,dynamicProg,606,0.218840,N/A
inst_N12_W400_V400_1.txt,12,400,400,backtracking,606,0.000679,7479
inst_N12_W400_V400_1.txt,12,400,400,branchBound,606,0.000037,N/A
inst_N12_W400_V400_2.txt,12,400,400,dynamicProg,525,0.209748,N/A
inst_N12_W400_V400_2.txt,12,400,400,backtracking,525,0.000717,7099
inst_N12_W400_V400_2.txt,12,400,400,branchBound,525,0.000036,N/A
inst_N12_W400_V400_3.txt,12,400,400,dynamicProg,535,0.192453,N/A
inst_N12_W400_V400_3.txt,12,400,400,backtracking,535,0.001397,7601
inst_N12_W400_V400_3.txt,12,400,400,branchBound,535,0.000009,N/A
inst_N12_W400_V400_4.txt,12,400,400,dynamicProg,570,0.209238,N/A
inst_N12_W400_V400_4.txt,12,400,400,backtracking,570,0.000799,7925
inst_N12_W400_V400_4.txt,12,400,400,branchBound,570,0.000014,N/A
inst_N12_W400_V400_5.txt,12,400,400,dynamicProg,496,0.206734,N/A
inst_N12_W400_V400_5.txt,12,400,400,backtracking,496,0.000783,6361
inst_N12_W400_V400_5.txt,12,400,400,branchBound,492,0.000007,N/A
inst_N12_W400_V400_6.txt,12,400,400,dynamicProg,562,0.205983,N/A
inst_N12_W400_V400_6.txt,12,400,400,backtracking,562,0.001044,7525
inst_N12_W400_V400_6.txt,12,400,400,branchBound,562,0.000047,N/A
inst_N12_W400_V400_7.txt,12,400,400,dynamicProg,595,0.267849,N/A
inst_N12_W400_V400_7.txt,12,400,400,backtracking,595,0.001508,7769
inst_N12_W400_V400_7.txt,12,400,400,branchBound,595,0.000022,N/A
inst_N12_W400_V400_8.txt,12,400,400,dynamicProg,557,0.168108,N/A
inst_N12_W400_V400_8.txt,12,400,400,backtracking,557,0.000631,5921
inst_N12_W400_V400_8.txt,12,400,400,branchBound,557,0.000021,N/A
inst_N12_W400_V400_9.txt,12,400,400,dynamicProg,549,0.186136,N/A
inst_N12_W400_V400_9.txt,12,400,400,backtracking,549,0.000750,6763
inst_N12_W400_V400_9.txt,12,400,400,branchBound,549,0.000015,N/A
inst_N12_W400_V450_0.txt,12,400,450,dynamicProg,506,0.280128,N/A
inst_N12_W400_V450_0.txt,12,400,450,backtracking,506,0.000779,7767
inst_N12_W400_V450_0.txt,12,400,450,branchBound,506,0.000033,N/A
inst_N12_W400_V450_1.txt,12,400,450,dynamicProg,545,0.233665,N/A
inst_N12_W400_V450_1.txt,12,400,450,backtracking,545,0.000905,7869
inst_N12_W400_V450_1.txt,12,400,450,branchBound,545,0.000020,N/A
inst_N12_W400_V450_2.txt,12,400,450,dynamicProg,502,0.221456,N/A
inst_N12_W400_V450_2.txt,12,400,450,backtracking,502,0.001014,7849
inst_N12_W400_V450_2.txt,12,400,450,branchBound,502,0.000010,N/A
inst_N12_W400_V450_3.txt,12,400,450,dynamicProg,551,0.200724,N/A
inst_N12_W400_V450_3.txt,12,400,450,backtracking,551,0.000677,6853
inst_N12_W400_V450_3.txt,12,400,450,branchBound,551,0.000013,N/A
inst_N12_W400_V450_4.txt,12,400,450,dynamicProg,428,0.175574,N/A
inst_N12_W400_V450_4.txt,12,400,450,backtracking,428,0.000696,6707
inst_N12_W400_V450_4.txt,12,400,450,branchBound,428,0.000009,N/A
inst_N12_W400_V450_5.txt,12,400,450,dynamicProg,545,0.195405,N/A
inst_N12_W400_V450_5.txt,12,400,450,backtracking,545,0.001305,6583
inst_N12_W400_V450_5.txt,12,400,450,branchBound,545,0.000021,N/A
inst_N12_W400_V450_6.txt,12,400,450,dynamicProg,433,0.221597,N/A
inst_N12_W400_V450_6.txt,12,400,450,backtracking,433,0.000940,7677
inst_N12_W400_V450_6.txt,12,400,450,branchBound,433,0.000007,N/A
inst_N12_W400_V450_7.txt,12,400,450,dynamicProg,596,0.281748,N/A
inst_N12_W400_V450_7.txt,12,400,450,backtracking,596,0.001003,8183
inst_N12_W400_V450_7.txt,12,400,450,branchBound,596,0.000020,N/A
inst_N12_W400_V450_8.txt,12,400,450,dynamicProg,461,0.237199,N/A
inst_N12_W400_V450_8.txt,12,400,450,backtracking,461,0.000821,7449
inst_N12_W400_V450_8.txt,12,400,450,branchBound,460,0.000003,N/A
